CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,NUMBER OF PERSONS KILLED,NUMBER OF PERSONS INJURED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE_MAKE,DRIVER_LICENSE_STATUS,VEHICLE_TYPE,PERSON_INJURY,PERSON_AGE,PERSON_SEX,TOTAL_INCIDENTS
10/21/23,12:00,QUEENS,11423,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,41,M,1
7/6/24,1:40,QUEENS,11427,0,0,Traffic Control Disregarded,OTHER,Unlicensed,motorcycle,Unspecified,27,M,1
3/10/20,16:15,QUEENS,11429,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,43,M,1
3/22/21,15:59,QUEENS,11433,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,61,F,1
6/30/20,10:30,QUEENS,11691,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,40,M,1
11/9/23,18:04,QUEENS,11692,0,1,Unspecified,BMW,Unlicensed,motorcycle,Unspecified,23,M,1
1/23/24,13:07,BROOKLYN,11201,0,0,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,36,M,1
11/28/23,11:28,BROOKLYN,11201,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,63,M,1
11/28/23,11:28,BROOKLYN,11201,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,27,M,1
11/28/23,11:28,BROOKLYN,11201,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,56,M,1
3/22/22,16:50,BROOKLYN,11203,0,1,Traffic Control Disregarded,OTHER,Unlicensed,moped,Injured,23,M,1
8/18/22,8:20,BROOKLYN,11204,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,28,M,1
7/27/23,11:17,BROOKLYN,11206,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,23,M,1
4/11/22,17:01,BROOKLYN,11206,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,30,M,1
9/21/23,21:00,BROOKLYN,11206,0,1,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Unspecified,50,M,1
9/17/24,16:25,BROOKLYN,11206,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Unspecified,41,M,1
9/19/24,12:03,BROOKLYN,11207,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,21,M,1
6/26/23,18:30,BROOKLYN,11208,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Injured,21,M,1
7/17/24,17:10,BROOKLYN,11208,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,27,F,1
10/15/23,23:49,BROOKLYN,11210,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,22,M,1
6/17/22,16:20,BROOKLYN,11211,0,0,Failure to Yield Right-of-Way,OTHER,Permit,moped,Unspecified,56,M,1
5/19/23,19:10,BROOKLYN,11211,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,23,M,1
5/19/23,19:10,BROOKLYN,11211,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Injured,36,M,1
6/28/22,19:11,BROOKLYN,11212,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,27,M,1
7/2/22,3:01,BROOKLYN,11212,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,62,M,1
8/31/24,14:05,BROOKLYN,11213,0,0,Accelerator Defective,OTHER,Licensed,moped,Unspecified,28,M,1
11/26/24,20:17,BROOKLYN,11213,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,33,M,1
11/5/22,11:35,BROOKLYN,11213,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,26,M,1
3/18/22,17:20,BROOKLYN,11214,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,59,M,1
5/6/21,16:20,BROOKLYN,11215,0,1,Driver Inexperience,OTHER,Licensed,moped,Injured,55,F,1
3/12/20,18:30,BROOKLYN,11217,0,0,Driver Inexperience,OTHER,Licensed,moped,Unspecified,34,F,1
7/14/20,20:59,BROOKLYN,11220,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,36,M,1
8/2/23,22:58,BROOKLYN,11220,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Injured,22,M,1
8/29/24,13:56,BROOKLYN,11220,0,1,Unspecified,OTHER,Licensed,moped,Injured,25,M,1
8/29/24,13:56,BROOKLYN,11220,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,26,M,1
6/6/21,16:55,BRONX,10453,0,0,Aggressive Driving/Road Rage,OTHER,Permit,motorbike,Unspecified,26,M,1
4/26/24,1:55,BROOKLYN,11221,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorbike,Injured,29,M,1
7/16/23,14:10,BROOKLYN,11221,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,42,M,1
4/26/23,19:59,BRONX,10454,0,1,Unspecified,OTHER,Unlicensed,moped,Unspecified,35,F,1
11/22/24,0:00,BROOKLYN,11222,0,1,Unspecified,OTHER,Unlicensed,moped,Injured,21,M,1
9/24/20,10:20,BRONX,10455,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,36,M,1
5/30/24,10:43,BRONX,10455,0,1,Turning Improperly,UNKNOWN,Permit,motorcycle,Injured,29,M,1
10/16/22,18:36,BRONX,10456,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,42,M,1
4/11/20,17:52,BRONX,10458,0,1,Traffic Control Disregarded,YAMAHA,Unlicensed,motorcycle,Injured,39,M,1
4/11/20,17:52,BRONX,10458,0,1,Traffic Control Disregarded,YAMAHA,Unlicensed,motorcycle,Unspecified,64,M,1
6/26/24,19:47,BRONX,10458,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Injured,41,M,1
6/26/24,19:47,BRONX,10458,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Unspecified,30,M,1
9/8/22,16:33,BROOKLYN,11226,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,61,M,1
6/13/21,7:37,BRONX,10460,0,1,Other Vehicular,VESPA,Unlicensed,motorcycle,Injured,34,M,1
6/22/24,21:34,BRONX,10460,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,29,M,1
6/17/21,20:39,BRONX,10460,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Injured,41,M,1
11/12/24,3:58,BROOKLYN,11228,0,1,Turning Improperly,OTHER,Licensed,moped,Injured,22,M,1
7/3/23,11:56,BRONX,10461,0,1,Unspecified,OTHER,Licensed,motorbike,Injured,29,M,1
10/19/24,15:25,BROOKLYN,11229,0,1,Unspecified,OTHER,Permit,moped,Unspecified,36,M,1
11/1/24,7:49,BROOKLYN,11230,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,44,M,1
12/28/23,13:50,BRONX,10463,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Injured,29,F,1
6/6/20,16:00,BROOKLYN,11232,0,2,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Injured,33,M,1
11/18/24,13:02,BROOKLYN,11232,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,43,M,1
5/12/24,21:30,BRONX,10466,0,1,Unsafe Speed,YAMAHA,Licensed,motorcycle,Unspecified,36,F,1
11/2/24,14:05,BROOKLYN,11234,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,35,M,1
7/25/20,17:04,BROOKLYN,11235,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,40,M,1
7/17/24,15:36,BRONX,10468,0,1,Unspecified,OTHER,Permit,motorbike,Unspecified,29,M,1
8/17/21,11:05,BRONX,10468,0,1,Reaction to Uninvolved Vehicle,OTHER,Unlicensed,motorcycle,Injured,42,M,1
10/16/21,14:12,BRONX,10468,0,0,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,60,F,1
6/23/21,15:39,BROOKLYN,11238,0,1,Unspecified,BMW,Licensed,motorcycle,Unspecified,39,M,1
9/19/21,19:32,BRONX,10473,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Unspecified,32,F,1
2/15/23,23:11,BRONX,10473,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,51,M,1
12/9/22,13:15,MANHATTAN,10001,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,27,M,1
4/20/23,17:15,MANHATTAN,10002,0,2,View Obstructed/Limited,OTHER,Licensed,motorcycle,Injured,44,M,1
4/26/24,13:17,MANHATTAN,10002,0,1,Driver Inexperience,OTHER,Licensed,motorcycle,Unspecified,41,M,1
9/3/20,13:23,MANHATTAN,10009,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Injured,69,M,1
9/24/21,23:30,MANHATTAN,10010,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,21,F,1
8/15/23,16:30,MANHATTAN,10016,0,2,Traffic Control Disregarded,OTHER,Unlicensed,moped,Injured,21,M,1
5/12/23,13:59,MANHATTAN,10017,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,24,M,1
2/9/22,14:15,MANHATTAN,10019,0,1,Unspecified,YAMAHA,Unlicensed,motorcycle,Unspecified,42,M,1
6/17/20,16:35,MANHATTAN,10021,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,33,M,1
9/21/23,1:50,MANHATTAN,10022,0,2,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,32,M,1
5/22/24,13:50,MANHATTAN,10025,0,1,Turning Improperly,OTHER,Licensed,moped,Unspecified,30,M,1
1/23/24,11:30,MANHATTAN,10026,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Injured,21,M,1
3/16/23,11:05,MANHATTAN,10027,0,1,Unspecified,OTHER,Licensed,moped,Injured,56,M,1
3/16/23,11:05,MANHATTAN,10027,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,57,M,1
3/20/20,7:27,MANHATTAN,10029,0,1,Passing or Lane Usage Improper,BMW,Licensed,motorcycle,Unspecified,51,M,1
8/28/24,8:15,MANHATTAN,10029,0,2,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,44,M,1
10/28/24,16:41,MANHATTAN,10029,0,1,Lane Marking Improper/Inadequate,OTHER,Licensed,motorcycle,Injured,44,M,1
9/1/23,8:55,MANHATTAN,10032,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,18,M,1
3/15/21,13:30,MANHATTAN,10032,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,76,M,1
1/8/23,6:45,MANHATTAN,10034,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Unspecified,45,M,1
7/14/24,12:29,MANHATTAN,10040,0,1,Unsafe Speed,OTHER,Licensed,moped,Injured,30,M,1
8/18/24,22:52,STATEN ISLAND,10305,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,36,M,1
4/9/24,19:02,MANHATTAN,10065,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,74,M,1
12/29/23,12:18,QUEENS,11355,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Unspecified,52,M,1
12/24/23,18:18,QUEENS,11101,0,1,Following Too Closely,OTHER,Unlicensed,moped,Injured,30,M,1
11/19/24,19:10,QUEENS,11101,0,2,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,34,M,1
6/25/24,16:24,QUEENS,11357,0,1,Passing Too Closely,YAMAHA,Licensed,motorcycle,Unspecified,29,M,1
9/21/20,17:41,QUEENS,11358,0,1,Turning Improperly,YAMAHA,Licensed,motorcycle,Injured,22,M,1
9/4/24,16:05,QUEENS,11106,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,22,M,1
9/4/24,16:05,QUEENS,11106,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Injured,30,M,1
7/11/22,15:50,QUEENS,11365,0,1,Driver Inattention/Distraction,UNKNOWN,Permit,moped,Unspecified,39,M,1
7/20/22,11:49,QUEENS,11368,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,25,F,1
7/20/22,11:49,QUEENS,11368,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,38,M,1
12/27/23,18:20,QUEENS,11369,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,29,M,1
7/22/23,10:05,QUEENS,11369,0,1,Other Vehicular,OTHER,Unlicensed,motorcycle,Injured,32,M,1
2/11/23,14:45,QUEENS,11372,0,0,Aggressive Driving/Road Rage,OTHER,Permit,motorcycle,Unspecified,35,M,1
5/10/24,16:15,QUEENS,11372,0,1,Passing or Lane Usage Improper,OTHER,Permit,moped,Injured,35,M,1
5/10/24,16:15,QUEENS,11372,0,1,Passing or Lane Usage Improper,OTHER,Permit,moped,Unspecified,36,F,1
3/8/20,18:36,QUEENS,11374,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,23,F,1
10/21/24,16:00,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,40,F,1
5/2/24,17:15,QUEENS,11377,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,25,M,1
9/16/24,14:30,QUEENS,11385,0,1,Passing Too Closely,YAMAHA,Licensed,motorcycle,Injured,47,M,1
7/29/24,19:21,QUEENS,11385,0,1,Pavement Slippery,OTHER,Licensed,motorcycle,Unspecified,60,M,1
9/16/20,19:50,QUEENS,11385,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Unspecified,51,M,1
9/16/20,19:50,QUEENS,11385,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Injured,24,M,1
5/11/23,19:04,QUEENS,11420,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,motorcycle,Unspecified,49,M,1
7/5/24,2:00,QUEENS,11422,0,1,Alcohol Involvement,BMW,Licensed,motorcycle,Unspecified,47,F,1
1/26/20,19:30,QUEENS,11423,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,45,M,1
10/8/24,13:19,QUEENS,11427,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,39,M,1
8/6/24,20:30,QUEENS,11428,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,38,M,1
11/8/23,22:25,QUEENS,11433,0,1,Other Vehicular,OTHER,Licensed,moped,Injured,47,M,1
10/30/24,1:41,QUEENS,11436,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Unspecified,37,M,1
9/3/23,22:00,QUEENS,11436,0,1,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Unspecified,27,M,1
9/5/22,22:26,BROOKLYN,11203,0,2,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,25,M,1
10/9/24,18:27,BROOKLYN,11203,0,1,Other Vehicular,OTHER,Permit,motorcycle,Injured,26,M,1
10/14/22,17:15,BROOKLYN,11206,0,2,Driver Inattention/Distraction,VESPA,Licensed,moped,Injured,43,M,1
11/16/20,15:43,BROOKLYN,11206,0,2,Outside Car Distraction,OTHER,Permit,motorbike,Injured,24,M,1
11/4/22,14:11,BROOKLYN,11207,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,59,M,1
7/22/23,20:09,BROOKLYN,11207,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,75,M,1
3/1/23,9:46,BROOKLYN,11207,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Injured,33,M,1
4/28/22,16:23,BROOKLYN,11209,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Injured,47,M,1
7/23/24,5:48,BROOKLYN,11209,0,1,Other Vehicular,YAMAHA,Licensed,motorcycle,Injured,24,M,1
12/22/23,13:45,BROOKLYN,11211,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,62,M,1
5/30/24,10:35,BROOKLYN,11211,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,52,M,1
4/7/23,1:28,BROOKLYN,11211,0,1,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Injured,46,M,1
8/8/22,23:24,BROOKLYN,11212,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Injured,20,M,1
8/8/22,23:24,BROOKLYN,11212,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,56,M,1
5/16/21,20:48,BROOKLYN,11214,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,44,M,1
7/21/21,13:50,BROOKLYN,11214,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,51,M,1
7/21/21,13:50,BROOKLYN,11214,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,48,M,1
9/15/22,15:44,BROOKLYN,11215,0,1,View Obstructed/Limited,OTHER,Licensed,motorcycle,Unspecified,71,M,1
9/15/22,15:44,BROOKLYN,11215,0,1,View Obstructed/Limited,OTHER,Licensed,motorcycle,Injured,58,M,1
7/8/24,14:30,BROOKLYN,11219,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,28,M,1
4/15/24,10:05,BROOKLYN,11219,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,26,M,1
3/6/23,13:30,BRONX,10452,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,34,M,1
9/1/20,19:45,BRONX,10452,0,2,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,28,F,1
5/25/22,15:55,BRONX,10453,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,30,M,1
1/28/24,19:13,BROOKLYN,11221,0,2,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Injured,36,M,1
11/27/23,17:16,BRONX,10454,0,2,Unspecified,OTHER,Unlicensed,motorcycle,Injured,57,M,1
5/6/23,21:00,BROOKLYN,11222,0,1,Backing Unsafely,OTHER,Licensed,motorcycle,Injured,23,M,1
10/5/24,19:42,BRONX,10455,0,1,Driver Inexperience,OTHER,Unlicensed,moped,Injured,25,F,1
10/8/22,14:38,BRONX,10455,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,75,M,1
9/18/23,18:30,BRONX,10455,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,41,F,1
8/25/20,19:50,BRONX,10457,0,1,Traffic Control Disregarded,VESPA,Unlicensed,moped,Injured,51,M,1
9/2/24,3:28,BROOKLYN,11225,0,0,Alcohol Involvement,OTHER,Unlicensed,moped,Unspecified,38,M,1
6/4/23,15:55,BROOKLYN,11225,0,1,Driver Inexperience,UNKNOWN,Licensed,motorcycle,Injured,61,M,1
6/4/23,15:55,BROOKLYN,11225,0,1,Driver Inexperience,UNKNOWN,Licensed,motorcycle,Unspecified,31,M,1
9/9/22,15:42,BRONX,10458,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,41,M,1
2/28/23,15:00,BRONX,10458,0,1,Passing Too Closely,OTHER,Unlicensed,moped,Unspecified,28,F,1
8/17/20,17:16,BRONX,10458,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,24,M,1
3/7/23,13:00,BRONX,10458,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,31,M,1
11/10/20,16:51,BROOKLYN,11226,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,54,M,1
4/26/24,22:40,BROOKLYN,11226,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,31,M,1
7/22/24,14:09,BROOKLYN,11226,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,24,M,1
6/13/20,0:00,BRONX,10459,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorbike,Unspecified,51,M,1
6/15/22,16:05,BRONX,10459,0,0,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,29,M,1
6/26/21,23:40,BRONX,10462,0,2,Other Vehicular,OTHER,Unlicensed,motorcycle,Injured,40,M,1
6/26/21,23:40,BRONX,10462,0,2,Other Vehicular,OTHER,Unlicensed,motorcycle,Injured,30,M,1
6/8/23,11:07,BRONX,10463,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,53,F,1
3/23/21,17:43,BRONX,10463,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,28,M,1
3/23/21,17:43,BRONX,10463,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,32,M,1
7/26/20,20:51,BRONX,10464,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,25,M,1
8/2/21,21:27,BROOKLYN,11233,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,56,M,1
8/9/24,16:38,BROOKLYN,11234,0,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,OTHER,Licensed,motorcycle,Unspecified,30,M,1
5/14/22,21:17,BRONX,10468,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,22,M,1
9/11/21,22:15,BRONX,10468,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,38,M,1
5/18/22,14:58,BRONX,10468,0,1,Passing Too Closely,OTHER,Unlicensed,motorcycle,Unspecified,27,M,1
10/4/23,12:58,BROOKLYN,11236,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Injured,22,M,1
7/25/24,20:40,BRONX,10469,0,1,Driver Inexperience,OTHER,Unlicensed,moped,Injured,15,M,1
7/1/24,18:35,BROOKLYN,11237,0,2,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,28,M,1
7/21/23,2:04,BROOKLYN,11237,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,51,M,1
1/1/24,17:05,BRONX,10472,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,23,M,1
11/4/24,9:09,BROOKLYN,11249,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,57,M,1
4/4/22,23:13,MANHATTAN,10002,0,2,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,65,M,1
8/26/20,5:30,MANHATTAN,10002,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,39,M,1
1/19/24,23:00,MANHATTAN,10002,0,1,Traffic Control Disregarded,OTHER,Permit,moped,Injured,25,M,1
8/18/21,0:00,MANHATTAN,10003,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorbike,Injured,31,F,1
11/22/22,21:35,MANHATTAN,10006,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,36,M,1
12/7/23,2:30,MANHATTAN,10009,0,0,Unsafe Speed,OTHER,Licensed,motorcycle,Unspecified,32,M,1
10/9/24,0:35,MANHATTAN,10010,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,38,M,1
10/23/24,16:38,MANHATTAN,10016,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Injured,30,M,1
3/20/22,15:04,MANHATTAN,10016,0,0,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Unspecified,68,M,1
6/6/24,17:40,MANHATTAN,10019,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,57,M,1
2/17/21,9:38,MANHATTAN,10019,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,30,F,1
5/14/23,19:48,MANHATTAN,10023,0,1,Driver Inexperience,OTHER,Unlicensed,moped,Unspecified,38,M,1
10/22/24,14:00,MANHATTAN,10024,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,61,M,1
9/24/24,19:42,MANHATTAN,10031,0,0,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,41,M,1
6/8/20,1:43,MANHATTAN,10034,0,2,Aggressive Driving/Road Rage,OTHER,Unlicensed,motorcycle,Unspecified,39,M,1
6/8/20,1:43,MANHATTAN,10034,0,2,Aggressive Driving/Road Rage,OTHER,Unlicensed,motorcycle,Injured,28,M,1
8/27/21,6:26,MANHATTAN,10034,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Unspecified,29,M,1
9/16/23,12:35,MANHATTAN,10036,0,1,Other Vehicular,YAMAHA,Licensed,motorcycle,Unspecified,41,M,1
9/16/23,12:35,MANHATTAN,10036,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,38,M,1
10/31/23,8:52,MANHATTAN,10037,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,33,F,1
6/25/20,10:30,STATEN ISLAND,10304,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,69,M,1
12/2/22,18:15,STATEN ISLAND,10312,0,1,Other Lighting Defects,OTHER,Licensed,motorcycle,Injured,55,M,1
5/24/24,17:35,QUEENS,11101,0,1,Passing or Lane Usage Improper,YAMAHA,Licensed,moped,Injured,24,M,1
5/15/23,14:24,QUEENS,11101,0,1,Aggressive Driving/Road Rage,YAMAHA,Licensed,motorcycle,Unspecified,23,M,1
3/11/20,17:15,QUEENS,11101,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,24,M,1
7/8/22,7:00,QUEENS,11101,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,43,M,1
9/17/23,15:20,QUEENS,11101,0,2,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,60,M,1
7/5/22,16:45,QUEENS,11103,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Injured,33,M,1
7/5/22,16:45,QUEENS,11103,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,43,F,1
11/18/22,8:00,QUEENS,11105,0,2,Lane Marking Improper/Inadequate,YAMAHA,Licensed,motorcycle,Injured,37,M,1
6/26/21,15:05,QUEENS,11361,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,66,M,1
5/21/23,12:45,QUEENS,11364,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,70,M,1
10/25/23,19:41,QUEENS,11364,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,37,F,1
1/6/24,16:16,QUEENS,11369,0,3,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,24,M,1
3/22/24,9:04,QUEENS,11369,0,1,Driver Inattention/Distraction,OTHER,Permit,motorcycle,Injured,31,M,1
11/11/20,14:30,QUEENS,11369,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,39,M,1
6/20/21,21:55,QUEENS,11370,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,21,F,1
11/10/22,22:40,QUEENS,11372,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,53,M,1
5/23/24,19:35,QUEENS,11374,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,34,F,1
5/23/24,19:35,QUEENS,11374,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,32,M,1
6/16/24,0:00,QUEENS,11377,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,19,M,1
11/6/24,18:00,QUEENS,11377,0,2,Failure to Yield Right-of-Way,OTHER,Permit,moped,Injured,42,M,1
11/27/23,8:00,QUEENS,11377,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,23,M,1
10/23/21,10:15,QUEENS,11377,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Injured,26,M,1
